"Label","ID","Detection quality","Spot N links","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots","AP","AP","Somite","Somite","Somite","Somite"
"85","85","","2","183.4167486100309","330.54515539639954","104","182.0989090909091","20.691838808598334","120.0","291.0","181.0","751158.0","323.23345454545455","38.37069112940237","200.0","444.0","322.0","1333338.0","444.03730813227645","729.4059944646037","436.8451586974204","179.55555555555554","325.44444444444446","6.512277776419589","18","83","1","0","0","1","0","0"
"86","86","","2","184.90809663555228","347.97078604510733","103","183.7189583994919","20.30133756479594","125.0","234.0","183.0","578531.0","336.48428072403937","45.91402824629664","204.0","376.0","335.0","1059589.0","438.8718371997087","729.8027124376714","436.8451586974204","179.28571428571428","327.2857142857143","5.920252524017808","18","83","1","0","0","1","0","0"
"87","87","","2","184.4509645118467","345.9200055678824","102","184.63177339901478","19.947016367375245","112.0","244.0","184.0","599684.0","338.33713054187194","42.95557413853163","212.0","378.0","338.0","1098919.0","436.1611353305475","729.8027124376714","435.40720925515103","180.41176470588235","328.6470588235294","5.920252524017808","18","83","1","0","0","1","0","0"
"88","88","","3","186.05807258836919","352.8249320810348","101","185.8934380257992","19.75740318896521","123.0","295.0","185.0","662896.0","343.25771172181715","42.14525128160724","216.0","368.0","342.0","1224057.0","440.1450455132926","725.752934199306","436.36569621222066","183.8235294117647","332.4117647058824","6.2092132305915495","18","83","1","0","0","1","0","0"
"89","89","","1","182.62555844676643","334.98494947484915","102","182.53662273980999","20.434364829043762","113.0","297.0","182.0","595617.0","327.9708856880172","38.216926706119814","218.0","367.0","328.0","1070169.0","446.38095521654725","720.9923185224941","437.8036091533792","182.33333333333334","322.4","5.920252524017808","18","83","1","0","0","1","0","0"
"90","90","","2","184.40003813537484","341.46607472847523","100","183.88362068965517","19.606254289357278","120.0","296.0","183.0","682576.0","334.0665409482759","39.66879370980682","220.0","365.0","332.0","1240055.0","438.5330779429192","725.7610714819942","434.9279657766162","181.61111111111111","324.5","6.2092132305915495","18","83","1","0","0","1","0","0"
"91","91","","2","188.23085190276794","346.4694603682325","99","187.9558367152065","19.52150156495653","134.0","214.0","187.0","787347.0","336.7727381236572","40.86084091896538","213.0","385.0","336.0","1410741.0","436.9587538896999","724.6040795339475","434.68819803290546","186.1","329.1","6.512277776419589","18","83","1","0","0","1","0","0"
"92","92","","2","196.2487000904155","347.0496160083616","98","194.29640219204194","21.47773180987962","137.0","217.0","193.0","815462.0","339.3192756730998","41.235807769137054","200.0","391.0","340.0","1424123.0","436.9336582115971","724.3644212935692","431.8125181550317","190.88888888888889","333.6111111111111","6.512277776419589","18","83","1","0","0","1","0","0"
"93","93","","2","198.26722515247857","351.1966325419367","97","197.18680009530618","22.488041249062995","131.0","222.0","195.0","827593.0","343.31760781510604","41.01962383723147","193.0","407.0","344.0","1440904.0","436.9336582115971","724.3644212935692","431.8125181550317","194.05555555555554","334.3333333333333","6.512277776419589","18","83","1","0","0","1","0","0"
"94","94","","2","202.07796471981928","361.81427216088167","96","199.87705711519845","22.272217969886153","134.0","278.0","198.0","825892.0","352.2935624394966","42.89882404021279","208.0","346.0","350.0","1455677.0","434.1566324001235","723.7693443339678","430.61422695314053","197.55555555555554","341.8888888888889","6.512277776419589","18","83","1","0","0","1","0","0"
"95","95","","2","204.22673366325725","368.9997225835469","95","202.2711496746204","23.084975496793824","137.0","328.0","201.0","839223.0","359.1352133044107","43.09786564861218","205.0","434.0","358.0","1490052.0","433.1648374674544","725.7942334531505","430.61422695314053","200.7058823529412","349.3529411764706","6.512277776419589","18","83","1","0","0","1","0","0"
"96","96","","2","208.94979873993162","368.03500091916425","94","206.20184376516255","24.128800153392696","129.0","295.0","204.0","849964.0","355.69359534206694","44.73308912357271","207.0","376.0","355.0","1466169.0","433.15647224142015","726.9099261473528","430.1349834746057","203.66666666666666","340.8333333333333","6.512277776419589","18","83","1","0","0","1","0","0"
"97","97","","2","210.490271128965","367.36729802453505","93","207.71303714493808","24.810778855715615","124.0","351.0","206.0","855570.0","355.1874241320709","43.52405315068814","228.0","430.0","354.0","1463017.0","427.19756536271706","725.9181312146836","430.3746417149839","208.27777777777777","344.6111111111111","6.512277776419589","18","83","1","0","0","1","0","0"
"98","98","","2","214.36900396952822","364.257918082623","92","212.29920309104082","25.34732778686602","140.0","332.0","210.0","879131.0","351.72760202849554","43.7037035516165","221.0","384.0","350.0","1456504.0","423.2303856320405","726.5132081742851","430.3746417149839","210.52941176470588","337.94117647058823","6.512277776419589","18","83","1","0","0","1","0","0"
"99","99","","2","231.44779887644745","345.57517837391924","91","223.27677296525465","33.0790211585782","128.0","227.0","220.0","938209.0","337.0944788196097","39.32412656063544","215.0","370.0","337.0","1416471.0","422.4620453640079","727.6289008684874","431.8123721505884","209.6315789473684","331.1578947368421","6.512277776419589","18","83","1","0","0","1","0","0"
"100","100","","2","240.358796380541","350.41990310297524","90","231.35023713973","34.73246957044653","147.0","277.0","227.0","634131.0","339.8869025902955","39.84725828245689","225.0","333.0","339.0","931630.0","418.02429927566664","726.4387469492845","433.72963807361424","214.73333333333332","331.2","5.644739300537772","18","83","1","0","0","1","0","0"
"101","101","","2","222.74710553595912","370.2816554883946","89","221.33561456337256","24.96930501476572","143.0","218.0","219.0","808539.0","361.8852997536272","43.63963294005341","197.0","343.0","361.0","1321967.0","417.1069655679981","725.6453110031491","432.7710051121013","216.05882352941177","343.2352941176471","6.2092132305915495","18","83","1","0","0","1","0","0"
"102","102","","2","226.92668010358622","369.90578045023807","88","224.34222653407713","25.505325329718374","143.0","235.0","223.0","924963.0","361.8830948338588","45.527773704451285","229.0","352.0","360.0","1492044.0","414.6688363235568","726.2372475425428","430.29473236035176","222.16666666666666","343.3333333333333","6.512277776419589","18","83","1","0","0","1","0","0"
"103","103","","2","235.33380203069723","368.24276839457997","87","231.72816862852451","27.626444699369216","143.0","278.0","230.0","846503.0","358.3632630714481","46.424599239424175","218.0","325.0","357.0","1309101.0","412.80589769261405","724.7700010069243","428.22731125459615","225.10526315789474","338.10526315789474","6.2092132305915495","18","83","1","0","0","1","0","0"
"104","104","","2","242.42986490759557","360.86678378630825","86","237.9233695652174","30.266975474165484","158.0","230.0","236.0","875558.0","353.77309782608694","44.30035840724994","215.0","338.0","352.0","1301885.0","412.6196162686802","726.0720496440096","429.5476726379701","227.41176470588235","336.11764705882354","6.2092132305915495","18","83","1","0","0","1","0","0"
"105","105","","2","252.83514599107696","360.2371076816137","85","245.9628808864266","31.513916166905943","152.0","232.0","243.0","887926.0","354.0096952908587","39.38814622199725","229.0","344.0","353.0","1277975.0","412.8592745090584","726.0720496440096","430.02698911872653","234.73333333333332","341.53333333333336","6.2092132305915495","18","83","1","0","0","1","0","0"
"106","106","","2","252.97281163877827","360.58495466503183","84","245.9039913700108","31.928939768604284","153.0","219.0","244.0","911812.0","353.36380798274","40.73418547703249","217.0","343.0","353.0","1310273.0","413.13657117033307","724.8737584421183","428.8280774424258","232.1578947368421","340.36842105263156","6.2092132305915495","18","83","1","0","0","1","0","0"
"107","107","","2","248.0416144524132","354.55346258329024","83","245.28477366255143","29.438033323669906","160.0","223.0","244.0","894063.0","348.11769547325105","39.8251547351941","228.0","335.0","347.0","1268889.0","413.92076652401084","724.7051799621322","425.15838016160967","235.61111111111111","336.8888888888889","6.2092132305915495","18","83","1","0","0","1","0","0"
"108","108","","2","248.49986565121878","349.4750055187288","82","244.53423913043477","30.208965464238606","161.0","300.0","242.0","899886.0","344.0369565217391","39.50235067861736","202.0","339.0","344.0","1266056.0","411.6158865900865","725.1047947355474","422.5497119955421","237.77777777777777","335.3888888888889","6.2092132305915495","18","83","1","0","0","1","0","0"
"109","109","","2","247.3803640325702","347.36936228316625","81","242.83130904183537","30.25079461030479","150.0","221.0","241.0","899690.0","338.3713900134953","39.68884433733242","217.0","329.0","338.0","1253666.0","413.69334110616524","726.322795508168","417.3653774109083","237.4375","331.25","6.2092132305915495","18","83","1","0","0","1","0","0"
"110","110","","2","242.6258502362582","348.78110053643474","80","239.03798536859875","31.912806340859113","154.0","220.0","236.0","849541.0","339.5250422059651","41.42459050992093","204.0","323.0","341.0","1206672.0","413.6640628150453","725.8434790274115","415.6880252360365","239.35294117647058","332.47058823529414","6.2092132305915495","18","83","1","0","0","1","0","0"
"111","111","","2","242.72315615648617","350.84722163793623","79","238.88783527499322","31.85906278894061","141.0","239.0","236.0","881735.0","340.8244378217285","40.11622760173451","218.0","321.0","341.0","1257983.0","415.3603713060741","726.4020143173353","410.6214904677073","239.875","334.5625","6.2092132305915495","18","83","1","0","0","1","0","0"
"112","112","","2","238.31816369550887","348.4794161311896","78","235.94218355318552","32.95891854369448","138.0","236.0","233.0","840662.0","339.0120684816166","41.43094781160598","212.0","338.0","340.0","1207900.0","416.4205452535273","726.0864473348261","406.5550738390044","240.64285714285714","328.7857142857143","6.2092132305915495","18","83","1","0","0","1","0","0"
"113","113","","2","238.02289607149615","349.5756012515483","77","234.31115459882582","30.58275660203078","157.0","207.0","232.0","838131.0","341.6592116298574","39.96226400564159","221.0","305.0","341.0","1222115.0","420.7343935803354","726.0864473348261","403.1998584737092","236.875","334.9375","6.2092132305915495","18","83","1","0","0","1","0","0"
"114","114","","2","235.07391178881315","351.7511207829536","76","234.63203584430133","30.00835782317205","138.0","206.0","232.0","837871.0","342.1061327359283","42.40536927479104","209.0","308.0","341.0","1221661.0","425.04824190714356","726.0864473348261","400.8032760699269","237.6","333.3333333333333","6.2092132305915495","18","83","1","0","0","1","0","0"
"115","115","","2","248.11067813034168","362.036361882524","75","245.96752519596865","33.60390054553472","146.0","203.0","243.0","878596.0","353.15481522956327","43.87572948643028","225.0","308.0","351.0","1261469.0","426.99806562665015","725.4904054619203","397.45504234683665","248.1875","342.625","6.2092132305915495","18","83","1","0","0","1","0","0"
"116","116","","2","245.63838531619726","357.63512241285036","74","242.8015122873346","35.19097819596334","147.0","203.0","239.0","899094.0","349.4191196327302","42.41044056626681","210.0","308.0","348.0","1293899.0","427.1637459817683","725.8880886426401","393.38080167601714","242.0625","340.0625","6.2092132305915495","18","83","1","0","0","1","0","0"
"117","117","","2","251.89242456378082","357.60314773173957","73","249.74891657638136","40.36101728794208","152.0","233.0","245.0","922073.0","349.17199349945827","43.79554534998743","193.0","343.0","348.0","1289143.0","429.9893624852285","725.2910809733866","389.5394399409293","240.94117647058823","333.94117647058823","6.2092132305915495","18","83","1","0","0","1","0","0"
"118","118","","2","238.27096828584774","356.5120528436903","72","234.47005903851561","35.944417398177094","138.0","201.0","230.0","834010.0","348.2195670508856","44.59986934881912","213.0","307.0","347.0","1238617.0","431.6396826181","722.9737173787715","385.6727657443591","233.125","339.625","6.2092132305915495","18","83","1","0","0","1","0","0"
"119","119","","2","247.62793307214847","356.514565082967","71","240.83196721311475","35.307084731808494","145.0","427.0","238.0","881445.0","349.69699453551914","42.840255615640515","217.0","457.0","349.0","1279891.0","429.39991827713686","721.8580252732648","381.61243777356003","240.23529411764707","338.6470588235294","6.2092132305915495","18","83","1","0","0","1","0","0"
"120","120","","2","257.3043854134306","355.0460663947134","70","248.94278675061594","37.79851988918988","157.0","235.0","245.0","909388.0","347.41007391185326","42.070221473771156","223.0","316.0","347.0","1269089.0","429.24936714168035","720.4200758309954","378.7391667688657","246.41176470588235","342.5882352941176","6.2092132305915495","18","83","1","0","0","1","0","0"
