"Label","ID","Detection quality","Spot N links","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots","AP","AP","Somite","Somite"
"",""," "," ","Center ch1","Center ch2"," ","Mean ch1","Std ch1","Min ch1","Max ch1","Median ch1","Sum ch1","Mean ch2","Std ch2","Min ch2","Max ch2","Median ch2","Sum ch2","X","Y","Z","Mean ch1","Mean ch2"," "," "," ","Anterior","Posterior","16","17"
"","","","","(Counts)","(Counts)","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(Counts)","(Counts)","(micron)","","","","","",""
"1352","1352","","2","246.87059580113348","4691.900041326538","19","227.59627633512983","56.498981995427854","120.0","0.0","216.0","464524.0","4272.279764821166","1350.5862509307146","1738.0","0.0","4159.0","8719723.0","298.8003753435769","579.3442749824563","124.81357825115136","188.625","3541.375","4.447973346369504","9","132","0","1","1","0"
"1353","1353","","2","239.81472492345526","5014.371696481187","18","222.18457300275483","51.55829258959393","122.0","0.0","214.0","403265.0","4532.926721763085","1234.958644673586","1987.0","0.0","4503.0","8227262.0","298.02984368571","579.1557220993116","124.66017722410572","182.25","3787.875","4.2409761837248485","9","132","0","1","1","0"
"1354","1354","","2","221.4301702086212","4618.443877233981","17","207.3249211356467","43.89875623522219","122.0","272.0","201.0","328610.0","4224.831545741325","1202.5902757075892","1833.0","6631.0","4176.0","6696358.0","296.516553244171","579.249337523652","124.63808105307936","175.125","3622.75","4.043612133063186","9","132","0","1","1","0"
"1355","1355","","2","219.45905215145658","5171.180726997391","16","208.33277870216307","37.26622819608452","125.0","157.0","206.0","250416.0","4772.9400998336105","1027.2688824946817","2359.0","5512.0","4824.0","5737074.0","296.17660204590715","578.1956063278941","124.25033905648935","170.6","3641.6","3.676011030057441","9","132","0","1","1","0"
"1356","1356","","2","209.4687363212823","4980.458661123613","15","196.67141659681477","39.82854608582093","117.0","153.0","189.0","234629.0","4575.466890192792","1042.2472980634707","2112.0","5434.0","4554.0","5458532.0","295.34265630644495","578.7600889736019","124.21289666249359","167.25","3513.25","3.676011030057441","9","132","0","1","1","0"
"1357","1357","","2","201.09555907368875","4874.030400768437","14","190.30057803468208","33.742885256757816","109.0","146.0","185.0","230454.0","4464.501238645747","1047.5475076499336","2275.0","5220.0","4434.0","5406511.0","295.0547203744074","577.996929961982","123.84283413849104","161.5","3462.25","3.676011030057441","9","132","0","1","1","0"
"1358","1358","","2","201.21768760231475","5416.1947427295345","13","188.78855721393035","36.299618576343335","102.0","144.0","187.0","227679.0","4926.140132669983","1060.4221250290389","2358.0","5187.0","5004.0","5940925.0","295.3387419778031","578.0038110655383","123.76683220360772","157.75","3481.75","3.676011030057441","9","132","0","1","1","0"
"1359","1359","","2","178.96213776123273","4769.672891151257","12","169.19119496855345","29.975255966404255","103.0","257.0","166.0","269014.0","4296.996855345912","1044.624702176771","2015.0","7449.0","4271.0","6832225.0","293.4133887130765","577.9292602633293","123.72782496881345","144.0","3286.5","4.043612133063186","9","132","0","1","1","0"
"1360","1360","","2","169.79622349046514","4722.453779186174","11","161.9558154645874","26.578893474278257","96.0","203.0","158.0","249250.0","4176.17608836907","1115.521635105097","2010.0","6857.0","4123.0","6427135.0","292.8550619877917","579.2461258765597","123.47015649086464","141.83333333333334","3316.8333333333335","4.043612133063186","9","132","0","1","1","0"
"1361","1361","","2","167.37187905873992","4666.088620950515","10","159.81525312294542","23.608973067341132","87.0","200.0","158.0","243079.0","4187.003944773175","1036.3550645031219","1589.0","6725.0","4146.0","6368433.0","291.29901672615074","579.1921214484728","122.73308224700247","138.125","2861.625","4.043612133063186","9","132","0","1","1","0"
"1362","1362","","2","164.87043365199136","4992.869933315239","9","155.75361407919547","23.93977528515671","97.0","0.0","153.0","247804.0","4292.882463859208","1325.0678599024202","1567.0","0.0","4140.0","6829976.0","290.47979043153737","581.2416603196606","122.49842757846356","136.25","3035.125","4.043612133063186","9","132","0","1","1","0"
"1363","1363","","2","160.3340389293846","5064.556392037501","8","152.34469200524245","22.806508878312634","89.0","181.0","151.0","232478.0","4326.522935779816","1442.1541243882357","1610.0","5947.0","4253.0","6602274.0","289.7002596252177","582.2387827137005","122.3471279030917","136.0","3385.25","4.043612133063186","9","132","0","1","1","0"
"1364","1364","","2","149.7298960641031","4626.927933475698","7","143.28967254408062","18.990574895572657","85.0","196.0","142.0","227544.0","4047.758186397985","1067.9695329061892","1822.0","6558.0","4044.0","6427840.0","289.0611965873355","582.5539847608983","122.3475104279389","128.125","3053.375","4.043612133063186","9","132","0","1","1","0"
"1365","1365","","2","143.35674724545004","4442.902318706199","6","138.2005028284098","17.14303569100232","96.0","0.0","136.0","219877.0","3868.1753614079194","1143.5628343127842","1507.0","0.0","3764.0","6154267.0","288.75571184523807","582.643393749813","122.36286991038442","126.33333333333333","2897.0","4.043612133063186","9","132","0","1","1","0"
"1366","1366","","2","143.89538240253026","4921.814423831403","5","138.42836676217766","16.903814688477215","90.0","177.0","138.0","193246.0","4316.148997134671","1116.5865459969957","1773.0","4885.0","4303.0","6025344.0","288.0885552536683","583.0949798663792","122.3329159951878","126.75","3213.5","3.8554328942953178","9","132","0","1","1","0"
"1367","1367","","2","134.66070159909532","4460.715765698208","4","131.12573099415204","15.105635699859143","88.0","142.0","130.0","179380.0","3970.8011695906434","984.6032453640232","1727.0","6375.0","3954.0","5432056.0","286.8113492450825","584.1582871819683","123.90409934755","124.5","3230.25","3.8554328942953178","9","132","0","1","1","0"
"1368","1368","","2","133.1116279313716","4503.815631801354","3","129.62174479166666","13.834038032665092","93.0","163.0","129.0","199099.0","4005.0149739583335","948.5786784562914","1982.0","6426.0","4024.0","6151703.0","284.829355015154","584.7169400578111","124.68242263622976","122.8","3460.2","4.043612133063186","9","132","0","1","1","0"
"1369","1369","","2","129.72957094026626","4741.306551497989","2","126.88056810845707","13.705392879895493","88.0","167.0","126.0","196538.0","4190.323434473854","1097.1924221457398","1754.0","7093.0","4171.0","6490811.0","283.11530931851263","585.6154735462308","123.54853475821614","122.0","3301.25","4.043612133063186","9","132","0","1","1","0"
"1370","1370","","2","127.42261933222379","4771.6631948194245","1","125.63838120104438","13.295360058156172","90.0","158.0","125.0","192478.0","4340.854438642297","869.0161447239448","2032.0","6696.0","4338.0","6650189.0","282.92219879116516","585.1593462576718","123.6852400008369","120.66666666666667","3480.8333333333335","4.043612133063186","9","132","0","1","1","0"
"1371","1371","","1","126.28933397473165","5119.908415582063","0","124.2667525773196","13.327776834615506","86.0","0.0","123.0","192862.0","4573.743556701031","1044.1722445536964","1793.0","0.0","4516.0","7098450.0","282.75363746904026","585.9776506738823","123.50322136057403","118.75","3356.0","4.043612133063186","9","132","0","1","1","0"
"1372","1372","","2","1664.1186768380378","6066.164924068879","60","1467.6685755189692","350.93598297680677","724.0","841.0","1446.0","2050333.0","5352.083750894774","1258.7812109193442","2685.0","4066.0","5281.0","7476861.0","313.9146973227541","578.3449064741584","131.65098744638757","1167.3333333333333","4153.166666666667","3.8554328942953164","1","132","1","0","0","1"
"1373","1373","","1","757.7607206247011","3565.829806452099","46","732.6631225517627","134.91174005051639","355.0","875.0","741.0","1309269.0","3235.669837716844","826.4113927989843","1745.0","7744.0","3094.0","5782142.0","318.01691297389874","581.1142339964239","138.31671146819258","648.4285714285714","2860.8571428571427","4.2409761837248485","1","132","0","0","0","0"
"1374","1374","","2","1616.2783279440548","5903.706356984481","61","1418.30223880597","384.83095092081635","648.0","2418.0","1387.0","1900525.0","5239.10223880597","1314.0428090829182","2903.0","8205.0","5132.0","7020397.0","314.19827933328145","579.7123260596574","131.96890450367007","1018.0","3736.0","3.8554328942953164","1","132","1","0","0","1"
"1375","1375","","2","1565.9574869230255","5346.346109530039","62","1370.2332409972298","386.01555723099705","646.0","801.0","1320.0","2473271.0","4755.198337950139","1331.2681725845014","2453.0","5193.0","4387.0","8583133.0","314.92568887570644","579.8949292051694","132.13177297524032","1159.3333333333333","4108.5","4.2409761837248485","1","132","1","0","0","1"
"1376","1376","","2","1619.6874178354174","5533.218140329107","63","1422.6142034548943","406.1831348417693","663.0","1867.0","1356.0","2223546.0","4980.056941778631","1377.074294289322","2570.0","6618.0","4684.0","7783829.0","316.1544676592135","579.4472571425265","132.25848592900184","1151.0","3875.3333333333335","4.043612133063185","1","132","1","0","0","1"
"1377","1377","","2","1607.7426678145312","5277.561615934423","64","1431.6239799121156","381.5495299716507","654.0","1359.0","1396.0","2280577.0","4828.6773383553045","1207.9592414439717","2707.0","4830.0","4550.0","7692083.0","316.5736508719132","579.3904566602841","132.32053909157293","1226.1666666666667","4173.166666666667","4.043612133063185","1","132","1","0","0","1"
"1378","1378","","2","1445.561494539768","4792.27971002314","65","1323.0162972620599","330.8872263338755","694.0","2096.0","1304.0","2029507.0","4461.866362451108","1035.156221482051","2500.0","7012.0","4329.0","6844503.0","316.9842211416871","580.7469795814475","131.6592123126543","1269.75","4149.75","4.043612133063185","1","132","1","0","0","1"
"1379","1379","","2","1749.3293529175376","5516.481328180316","66","1598.817610062893","379.7515658926699","726.0","1263.0","1603.0","2542120.0","5116.920754716981","985.5215791101758","2757.0","4518.0","5154.0","8135904.0","318.2511184698684","582.1732465544139","131.9724917073056","1201.6666666666667","3986.0","4.043612133063185","1","132","1","0","0","1"
"1380","1380","","2","1858.4506981777329","5719.7526071044185","67","1689.865830721003","345.1991490455045","819.0","1497.0","1655.0","2695336.0","5238.413793103448","915.143519778218","2772.0","5387.0","5196.0","8355270.0","319.58759852608364","583.4693546985093","132.39129969825564","1205.625","3921.75","4.043612133063185","1","132","1","0","0","1"
"1381","1381","","2","1780.8655341898018","5656.341233556648","68","1630.7675159235669","345.09654494118814","802.0","2392.0","1609.0","2560305.0","5161.426751592357","950.11939878188","2681.0","7109.0","5139.0","8103440.0","319.58759852608364","583.4693546985093","132.39129969825564","1385.142857142857","4217.142857142857","4.043612133063185","1","132","1","0","0","1"
"1382","1382","","2","1754.2224297809069","5257.272025446625","69","1583.518331226296","383.325570117794","691.0","1774.0","1552.0","2505126.0","4830.631479140328","993.6867972740446","2550.0","6579.0","4800.0","7642059.0","319.64993365762433","583.891933429585","133.13377845197743","1245.6","3893.4","4.043612133063185","1","132","1","0","0","1"
"1383","1383","","2","1619.6344837636175","5240.496990472942","70","1471.8542458808618","372.2375235289807","690.0","2622.0","1427.0","2322586.0","4787.181875792142","938.0117110520519","2406.0","7183.0","4761.0","7554173.0","319.9087205376654","585.0419110363766","133.33135525085828","1126.0","3766.3333333333335","4.043612133063185","1","132","1","0","0","1"
"1384","1384","","2","1512.6584753821526","5092.954586339338","71","1410.983617300131","282.6984103366005","670.0","2196.0","1394.0","2153161.0","4776.176933158585","858.1588580928995","2274.0","6611.0","4807.0","7288446.0","319.19569642253646","584.9979431988226","133.19821004626394","1213.25","4247.0","4.043612133063185","1","132","1","0","0","1"
"1385","1385","","2","1489.1301995721608","5257.810717875591","72","1391.2886446886446","270.49878208591866","746.0","1265.0","1375.0","1899109.0","4968.105494505495","765.5715816525657","2475.0","5494.0","4968.0","6781464.0","319.0313243657719","586.1448926506479","133.3946274070236","1005.5","3734.3333333333335","3.8554328942953164","1","132","1","0","0","1"
"1386","1386","","2","1471.642802727387","5201.922386890736","73","1364.5255847953217","329.5641255935241","572.0","783.0","1336.0","1866671.0","4864.150584795321","931.2208483792298","2359.0","7503.0","4866.0","6654158.0","319.230420995641","586.705088863931","134.22042713373176","1038.25","3844.25","3.8554328942953164","1","132","1","0","0","1"
"1387","1387","","2","1337.5534689683338","5375.444478957251","74","1226.7009694258015","273.2375915014388","626.0","645.0","1193.0","1645006.0","4961.395973154363","942.0368852058017","2715.0","7118.0","4919.0","6653232.0","320.1420426567788","587.3564411103393","134.1421526880256","1022.375","4113.875","3.8554328942953164","1","132","1","0","0","1"
"1388","1388","","2","1200.8478666834487","5545.025013364405","75","1103.7130307467057","278.9541949192415","460.0","972.0","1089.0","1507672.0","5054.681551976574","1066.3678898665985","2576.0","6198.0","5047.0","6904695.0","320.7082082335927","588.2501183023486","133.68916117106775","810.3333333333334","3687.8333333333335","3.8554328942953164","1","132","1","0","0","1"
"1389","1389","","2","1067.7750232633532","5250.717289654556","76","993.9891756869275","204.35015875388146","500.0","457.0","1013.0","1193781.0","4891.0632805995","830.0991502980602","2549.0","7236.0","4937.0","5874167.0","320.8494283539761","588.4518136118854","134.4154938523424","774.6666666666666","4135.333333333333","3.676011030057441","1","132","1","0","0","1"
"1390","1390","","2","1057.0762440327699","5786.434533301234","77","985.9983402489627","185.6719546621771","441.0","1025.0","1002.0","1188128.0","5338.680497925311","955.6193804676279","3076.0","6946.0","5309.0","6433110.0","320.8494283539761","588.4518136118854","134.4154938523424","857.8333333333334","4191.833333333333","3.676011030057441","1","132","1","0","0","1"
"1391","1391","","2","978.0575825064687","5546.392863235898","78","930.7281713344316","177.02052804919668","391.0","425.0","955.0","1129904.0","5189.839373970346","916.3513672488299","2664.0","5389.0","5202.0","6300465.0","321.9547954344483","589.0474748499519","134.97096529072954","886.0","4353.25","3.676011030057441","1","132","1","0","0","1"
"1392","1392","","2","933.2879140605908","5827.593393036601","79","893.8092485549133","158.89455658624888","411.0","392.0","889.0","1082403.0","5363.710156895128","1064.4714993584084","2708.0","5166.0","5341.0","6495453.0","322.47467663822056","589.9611215234153","135.2410813221318","698.4","4279.6","3.676011030057441","1","132","1","0","0","1"
